6.1334e-05,0.31377,35,66,1496.1,1978.9
0.00048871,0.33567,25,66,1036.3,1978.9
0.00016002,0.39812,12,23,1317.3,1066.6
8.4249e-05,0.47014,17,22,1107.2,1109.1
3.9003e-05,0.43987,21,27,2825,2529.6
0.00087971,0.80352,77,21,1354.4,2825
0.0009234,0.34585,21,31,2825,978.58
0.00063631,0.54222,35,17,1496.1,1324.7
0.00057584,0.36195,22,60,1081.7,2211.5
0.00023098,0.43603,9,27,1361.5,2529.6
0.00010995,0.27627,14,57,1127.3,1475.8
4.3106e-05,0.42063,20,35,1713.1,2236.8
2.0419e-05,0.55592,19,14,965.51,1190.9
0.00013804,0.38624,14,28,1190.9,920.87
0.00010561,0.215,14,68,1127.3,1407.1
0.00014261,0.58259,65,49,1219.7,1267.9
1.0065e-05,0.3057,17,57,1107.2,1475.8
0.00060448,0.49371,23,35,1066.6,1496.1
8.9886e-05,0.5397,25,17,1047.6,926.83
0.0010282,0.26186,21,57,2825,1475.8
2.6671e-05,0.44325,34,39,1205.5,839.96
1.8283e-05,0.59535,23,7,1112.1,1274.3
0.00014058,0.52131,31,31,1375.1,978.58
4.1893e-05,0.55935,34,24,1205.5,1238.6
2.9362e-05,0.79829,65,14,1219.7,1190.9
0.00013536,0.51235,17,19,1107.2,965.51
8.1042e-05,0.19244,14,77,1127.3,1354.4
1.9373e-05,0.57663,25,11,1036.3,952.62
0.0012149,0.37036,21,24,2825,1006.7
0.00033876,0.49445,50,34,1728.8,1306.1
0.00033034,0.48648,23,11,1112.1,1090.3
1.4349e-05,0.47385,25,25,1030.8,1047.6
3.5204e-05,0.76398,66,27,1978.9,2529.6
9.6127e-05,0.53707,22,17,1109.1,1324.7
2.4256e-06,0.49306,17,11,1324.7,1090.3
0.00089714,0.47345,20,11,1713.1,1090.3
0.00072442,0.50998,35,19,1496.1,1238
0.0010818,0.49238,35,24,2236.8,1006.7
3.0909e-06,0.57277,31,19,1375.1,1238
0.00011095,0.43358,34,35,1519.6,1020.8
0.00077758,0.62859,40,26,864.53,1684.3
8.8702e-05,0.56074,50,22,1728.8,1109.1
0.00099573,0.52989,35,17,2236.8,1107.2
5.7858e-06,0.55171,23,14,1112.1,1190.9
6.7934e-05,0.37672,39,64,839.96,1287.6
4.6511e-06,0.35586,13,40,1247.7,1484.5
0.00012602,0.60841,37,23,1313.5,1112.1
0.00088334,0.43194,27,25,2529.6,1036.3
9.3124e-05,0.31121,16,35,1768.4,1020.8
2.6119e-05,0.57944,43,12,1733.6,957.55
0.00017209,0.83714,77,7,1354.4,1274.3
5.9282e-05,0.40773,17,37,926.83,1313.5
0.00024304,0.68996,77,50,1354.4,1728.8
0.00019983,0.4877,11,24,1090.3,1238.6
4.7431e-05,0.60917,25,14,1047.6,1190.9
6.6873e-05,0.60752,35,13,1020.8,1247.7
0.00090246,0.4094,34,66,1306.1,1978.9
0.00056946,0.7228,77,35,1354.4,1496.1
0.00086756,0.51419,22,46,1109.1,2987.2
6.9618e-05,0.41534,13,34,1247.7,1205.5
0.00095863,0.67946,47,27,966.16,2529.6
0.00018284,0.57345,43,23,1733.6,1112.1
1.7282e-05,0.55309,26,17,1684.3,1541.9
1.5992e-05,0.48197,23,28,1066.6,920.87
0.00048953,0.59973,11,9,1090.3,1361.5
0.00048079,0.32054,22,66,1081.7,1978.9
6.4094e-06,0.80324,68,11,1407.1,1090.3
0.00087455,0.44053,17,56,1324.7,2898.9
0.00023111,0.73212,55,16,1933.8,1768.4
9.6127e-05,0.53707,22,17,1109.1,1324.7
0.00022417,0.42058,17,34,1541.9,1519.6
9.2503e-05,0.61951,40,25,864.53,1030.8
5.4362e-05,0.54653,24,13,879.96,1247.7
6.6071e-05,0.50124,19,25,1238,1036.3
3.0909e-06,0.57277,31,19,1375.1,1238
3.0299e-05,0.31274,22,57,1081.7,1475.8
2.4779e-06,0.64467,60,35,2211.5,2236.8
6.6876e-06,0.37765,11,31,952.62,978.58
0.00070715,0.36055,24,66,1006.7,1978.9
4.6665e-06,0.45513,39,47,839.96,966.16
0.00026398,0.28545,7,39,1274.3,839.96
4.0642e-05,0.47879,19,28,1238,920.87
2.4033e-05,0.50533,23,25,1066.6,1036.3
6.5349e-05,0.38106,27,56,2529.6,2898.9
0.00021783,0.30498,16,40,1768.4,1484.5
4.1212e-06,0.48366,19,24,1238,1006.7
0.00066823,0.43681,26,43,1684.3,1733.6
1.5603e-05,0.385,57,77,1475.8,1354.4
1.2663e-05,0.54145,24,18,1238.6,1056.4
4.1893e-05,0.44065,24,34,1238.6,1205.5
3.8157e-05,0.59753,22,8,1109.1,1017.2
0.00027568,0.3567,14,31,1190.9,1375.1
0.00010071,0.28404,25,68,1047.6,1407.1
0.00018963,0.59465,39,34,839.96,1519.6
0.00039545,0.41403,7,13,1274.3,1247.7
0.00038997,0.55946,35,23,2236.8,1112.1
3.0609e-05,0.44686,11,22,952.62,1081.7
3.7962e-05,0.56913,34,17,1205.5,926.83
0.00054477,0.45576,25,56,1030.8,2898.9
0.00010158,0.60481,26,7,1684.3,1274.3
