45,55,50,2,0,0,0,2,0
44.398,53.924,49.094,2.2833,0.36879,0.53463,0.31843,2.7073,0.37134
43.349,52.225,47.683,2.9361,0.81206,1.4838,0.71468,3.9629,0.8335
41.631,49.614,45.516,4.1202,1.4421,3.0716,1.2484,5.944,1.4122
38.983,45.781,42.311,6.0409,2.3736,5.5137,1.9765,8.8452,2.1757
35.183,40.534,37.851,8.8829,3.6936,8.9809,2.9339,12.772,3.1682
30.214,34.003,32.17,12.687,5.4103,13.463,4.0986,17.586,4.367
24.418,26.78,25.707,17.216,7.4073,18.633,5.3653,22.813,5.66
18.472,19.753,19.231,21.957,9.4637,23.889,6.5706,27.783,6.8795
13.121,13.729,13.527,26.313,11.342,28.595,7.5657,31.929,7.8786
8.8359,9.0912,9.0381,29.878,12.891,32.364,8.2858,35.018,8.5981
5.7135,5.8099,5.8114,32.536,14.069,35.127,8.7501,37.121,9.0612
3.5906,3.6231,3.6381,34.387,14.914,37.029,9.0221,38.463,9.3328
2.2141,2.2233,2.2378,35.618,15.497,38.283,9.1683,39.279,9.4793
1.3489,1.3505,1.3612,36.411,15.889,39.087,9.2399,39.76,9.5515
0.81569,0.81519,0.82229,36.914,16.149,39.595,9.2708,40.036,9.5828
0.49099,0.49017,0.49466,37.228,16.318,39.912,9.2809,40.192,9.5933
0.29472,0.29404,0.29681,37.424,16.428,40.109,9.2814,40.278,9.594
0.17661,0.17614,0.17782,37.545,16.499,40.231,9.2781,40.324,9.5908
0.10572,0.10542,0.10644,37.62,16.545,40.307,9.2738,40.349,9.5865
0.063252,0.063063,0.063674,37.667,16.575,40.354,9.2697,40.362,9.5824
0.037828,0.037712,0.038078,37.696,16.594,40.383,9.2663,40.368,9.579
0.022618,0.022548,0.022767,37.714,16.606,40.401,9.2636,40.371,9.5764
0.013522,0.01348,0.013611,37.725,16.614,40.412,9.2616,40.372,9.5744
0.0080835,0.0080581,0.0081366,37.732,16.619,40.419,9.2602,40.373,9.5729
0.0048321,0.0048169,0.0048638,37.736,16.622,40.423,9.2592,40.373,9.5719
0.0028884,0.0028793,0.0029074,37.739,16.624,40.426,9.2585,40.373,9.5712
0.0017266,0.0017211,0.0017379,37.74,16.626,40.428,9.258,40.373,9.5707
0.0010321,0.0010288,0.0010388,37.741,16.627,40.429,9.2576,40.372,9.5704
0.00061693,0.00061498,0.00062097,37.742,16.627,40.429,9.2574,40.372,9.5701
0.00036865,0.00036749,0.00037107,37.742,16.628,40.43,9.2572,40.372,9.57
0.0002203,0.0002196,0.00022174,37.743,16.628,40.43,9.2571,40.372,9.5699
0.00013138,0.00013096,0.00013224,37.743,16.628,40.43,9.2571,40.372,9.5698
7.8253e-05,7.8006e-05,7.8766e-05,37.743,16.628,40.43,9.257,40.372,9.5698
4.6554e-05,4.6406e-05,4.6859e-05,37.743,16.628,40.43,9.257,40.372,9.5697
2.7684e-05,2.7596e-05,2.7865e-05,37.743,16.628,40.43,9.257,40.372,9.5697
1.6462e-05,1.641e-05,1.6569e-05,37.743,16.628,40.43,9.257,40.372,9.5697
9.6116e-06,9.5812e-06,9.6745e-06,37.743,16.628,40.43,9.257,40.372,9.5697
5.7148e-06,5.6967e-06,5.7522e-06,37.743,16.628,40.43,9.2569,40.372,9.5697
3.2591e-06,3.2488e-06,3.2804e-06,37.743,16.628,40.43,9.2569,40.372,9.5697
1.9562e-06,1.95e-06,1.969e-06,37.743,16.628,40.43,9.2569,40.372,9.5697
1.0752e-06,1.0718e-06,1.0822e-06,37.743,16.628,40.43,9.2569,40.372,9.5697
5.8315e-07,5.8131e-07,5.8697e-07,37.743,16.628,40.43,9.2569,40.372,9.5697
3.5954e-07,3.584e-07,3.6189e-07,37.743,16.628,40.43,9.2569,40.372,9.5697
1.909e-07,1.9029e-07,1.9215e-07,37.743,16.628,40.43,9.2569,40.372,9.5697
7.7223e-08,7.6979e-08,7.7729e-08,37.743,16.628,40.43,9.2569,40.372,9.5697
1.852e-08,1.8461e-08,1.8641e-08,37.743,16.628,40.43,9.2569,40.372,9.5697
8.1774e-09,8.1516e-09,8.231e-09,37.743,16.628,40.43,9.2569,40.372,9.5697
5.2688e-09,5.2521e-09,5.3033e-09,37.743,16.628,40.43,9.2569,40.372,9.5697
2.8265e-09,2.8175e-09,2.845e-09,37.743,16.628,40.43,9.2569,40.372,9.5697
8.5049e-10,8.478e-10,8.5606e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-6.5912e-10,-6.5704e-10,-6.6344e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.7024e-09,-1.697e-09,-1.7135e-09,37.743,16.628,40.43,9.2569,40.372,9.5697
-2.2793e-09,-2.2721e-09,-2.2942e-09,37.743,16.628,40.43,9.2569,40.372,9.5697
-2.3898e-09,-2.3823e-09,-2.4055e-09,37.743,16.628,40.43,9.2569,40.372,9.5697
-2.0341e-09,-2.0276e-09,-2.0474e-09,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.4482e-09,-1.4436e-09,-1.4577e-09,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.0486e-09,-1.0452e-09,-1.0554e-09,37.743,16.628,40.43,9.2569,40.372,9.5697
-6.8978e-10,-6.876e-10,-6.943e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-3.7187e-10,-3.7069e-10,-3.743e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-9.4807e-11,-9.4507e-11,-9.5427e-11,37.743,16.628,40.43,9.2569,40.372,9.5697
1.4139e-10,1.4095e-10,1.4232e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
3.3673e-10,3.3567e-10,3.3894e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
4.9121e-10,4.8966e-10,4.9443e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
6.0484e-10,6.0292e-10,6.088e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
6.776e-10,6.7546e-10,6.8203e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
7.095e-10,7.0726e-10,7.1415e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
7.0054e-10,6.9833e-10,7.0513e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
6.5073e-10,6.4867e-10,6.5499e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
5.6005e-10,5.5828e-10,5.6372e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
4.2852e-10,4.2716e-10,4.3132e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
2.9921e-10,2.9827e-10,3.0117e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
2.1664e-10,2.1596e-10,2.1806e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
1.4252e-10,1.4207e-10,1.4345e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
7.6831e-11,7.6588e-11,7.7334e-11,37.743,16.628,40.43,9.2569,40.372,9.5697
1.9588e-11,1.9526e-11,1.9716e-11,37.743,16.628,40.43,9.2569,40.372,9.5697
-2.9213e-11,-2.9121e-11,-2.9405e-11,37.743,16.628,40.43,9.2569,40.372,9.5697
-6.9573e-11,-6.9353e-11,-7.0028e-11,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.0149e-10,-1.0117e-10,-1.0215e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.2497e-10,-1.2457e-10,-1.2578e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.4e-10,-1.3956e-10,-1.4092e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.4659e-10,-1.4613e-10,-1.4755e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.4474e-10,-1.4428e-10,-1.4569e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.3445e-10,-1.3402e-10,-1.3533e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-1.1571e-10,-1.1535e-10,-1.1647e-10,37.743,16.628,40.43,9.2569,40.372,9.5697
-8.8536e-11,-8.8256e-11,-8.9116e-11,37.743,16.628,40.43,9.2569,40.372,9.5697
-6.1821e-11,-6.1625e-11,-6.2225e-11,37.743,16.628,40.43,9.2569,40.372,9.5697
-4.4761e-11,-4.4619e-11,-4.5054e-11,37.743,16.628,40.43,9.2569,40.372,9.5697
