45,55,50,2,0,0,0,2,0
44.349,53.887,49.182,2.3642,0.33032,0.47132,0.28662,2.7827,0.34713
43.271,52.141,47.851,3.0685,0.73327,1.3147,0.66096,4.1259,0.83442
41.546,49.474,45.754,4.2708,1.3008,2.7909,1.1827,6.2248,1.4552
38.918,45.585,42.599,6.1793,2.1388,5.1699,1.9031,9.2762,2.2308
35.161,40.291,38.162,8.9907,3.3354,8.6393,2.8479,13.374,3.1988
30.249,33.738,32.469,12.765,4.9085,13.19,3.9857,18.353,4.3418
24.501,26.523,25.958,17.292,6.7621,18.487,5.2068,23.715,5.5547
18.587,19.543,19.427,22.065,8.6955,23.896,6.3474,28.762,6.6768
13.235,13.57,13.662,26.495,10.492,28.762,7.2694,32.937,7.5765
8.9345,8.9847,9.1276,30.149,12,32.668,7.9162,36.015,8.2044
5.7878,5.7419,5.8674,32.897,13.171,35.541,8.3153,38.087,8.5913
3.6428,3.5819,3.6729,34.824,14.032,37.524,8.5329,39.386,8.803
2.249,2.1991,2.2594,36.115,14.641,38.837,8.6361,40.16,8.904
1.3715,1.3366,1.3746,36.954,15.062,39.683,8.6749,40.601,8.9424
0.83001,0.80722,0.83061,37.489,15.35,40.221,8.681,40.843,8.9487
0.49994,0.48563,0.49982,37.827,15.544,40.559,8.6726,40.97,8.9408
0.30026,0.29147,0.30002,38.04,15.675,40.772,8.6594,41.034,8.9279
0.18003,0.17469,0.17981,38.174,15.762,40.906,8.6459,41.063,8.9147
0.10783,0.1046,0.10767,38.258,15.821,40.989,8.6341,41.074,8.903
0.064542,0.062606,0.064441,38.311,15.861,41.042,8.6245,41.077,8.8935
0.038619,0.037457,0.038555,38.344,15.887,41.075,8.617,41.075,8.8861
0.023103,0.022407,0.023063,38.366,15.905,41.096,8.6114,41.073,8.8805
0.013819,0.013402,0.013795,38.379,15.917,41.11,8.6072,41.07,8.8763
0.0082651,0.0080159,0.0082506,38.388,15.925,41.118,8.6042,41.067,8.8733
0.0049432,0.0047941,0.0049345,38.393,15.93,41.124,8.6021,41.065,8.8712
0.0029564,0.0028672,0.0029511,38.396,15.934,41.127,8.6006,41.064,8.8697
0.0017682,0.0017149,0.001765,38.399,15.936,41.13,8.5995,41.062,8.8686
0.0010575,0.0010256,0.0010557,38.4,15.938,41.131,8.5987,41.061,8.8678
0.0006325,0.00061342,0.00063137,38.401,15.939,41.132,8.5982,41.061,8.8673
0.00037805,0.00036665,0.00037738,38.402,15.939,41.133,8.5979,41.06,8.867
0.00022597,0.00021915,0.00022557,38.402,15.94,41.133,8.5976,41.06,8.8667
0.00013481,0.00013074,0.00013457,38.402,15.94,41.133,8.5974,41.06,8.8665
8.04e-05,7.7974e-05,8.0256e-05,38.403,15.94,41.133,8.5973,41.059,8.8664
4.7841e-05,4.6398e-05,4.7755e-05,38.403,15.941,41.134,8.5972,41.059,8.8663
2.8396e-05,2.754e-05,2.8345e-05,38.403,15.941,41.134,8.5972,41.059,8.8663
1.6886e-05,1.6376e-05,1.6855e-05,38.403,15.941,41.134,8.5972,41.059,8.8662
1.0004e-05,9.7022e-06,9.9861e-06,38.403,15.941,41.134,8.5971,41.059,8.8662
5.8201e-06,5.6446e-06,5.8097e-06,38.403,15.941,41.134,8.5971,41.059,8.8662
3.4497e-06,3.3457e-06,3.4436e-06,38.403,15.941,41.134,8.5971,41.059,8.8662
1.9804e-06,1.9207e-06,1.9769e-06,38.403,15.941,41.134,8.5971,41.059,8.8662
1.0859e-06,1.0531e-06,1.0839e-06,38.403,15.941,41.134,8.5971,41.059,8.8662
6.6258e-07,6.4259e-07,6.6139e-07,38.403,15.941,41.134,8.5971,41.059,8.8662
3.6177e-07,3.5085e-07,3.6112e-07,38.403,15.941,41.134,8.5971,41.059,8.8662
1.6425e-07,1.5929e-07,1.6395e-07,38.403,15.941,41.134,8.5971,41.059,8.8662
7.0017e-08,6.7905e-08,6.9892e-08,38.403,15.941,41.134,8.5971,41.059,8.8662
4.564e-08,4.4263e-08,4.5558e-08,38.403,15.941,41.134,8.5971,41.059,8.8662
2.6364e-08,2.5569e-08,2.6317e-08,38.403,15.941,41.134,8.5971,41.059,8.8662
1.113e-08,1.0794e-08,1.111e-08,38.403,15.941,41.134,8.5971,41.059,8.8662
