0.001,0.0005,1,8.7363e-08,0.54538
0.001,0.0005,1.1,3.642e-07,0.5965
0.001,0.0005,1.2,1.1496e-06,0.69006
0.001,0.0005,1.3,1.6337e-06,0.81687
0.001,0.0005,1.4,7.4541e-07,0.91554
0.001,0.0005,1.5,1.9767e-07,0.96148
0.001,0.0005,1.6,5.7878e-08,0.9794
0.001,0.0005,1.7,2.3108e-08,0.98678
0.001,0.0005,1.8,1.262e-08,0.99014
0.001,0.0005,1.9,8.9903e-09,0.99177
0.001,0.0005,2,7.8961e-09,0.99253
0.001,0.0005,2.1,8.3865e-09,0.99275
0.001,0.0005,2.2,1.0538e-08,0.99254
0.001,0.0005,2.3,1.5803e-08,0.9919
0.001,0.0005,2.4,2.8872e-08,0.9907
0.001,0.0005,2.5,6.8512e-08,0.98854
0.001,0.0005,2.6,2.3697e-07,0.98446
0.001,0.0005,2.7,1.5466e-06,0.97525
0.001,0.0005,2.8,3.9909e-05,0.94442
0.001,0.0005,2.9,0.039133,0.66732
0.001,0.0005,3,0.093489,0.53923
0.001,0.0005,3.1,0.10103,0.52114
0.001,0.0005,3.2,0.10497,0.51353
0.001,0.0005,3.3,0.10779,0.50943
0.001,0.0005,3.4,0.11004,0.50696
0.001,0.0005,3.5,0.11191,0.50535
0.001,0.0005,3.6,0.1135,0.50426
0.001,0.0005,3.7,0.11487,0.50348
0.001,0.0005,3.8,0.11606,0.50292
0.001,0.0005,3.9,0.1171,0.5025
0.001,0.0005,4,0.11801,0.50217
0.001,0.0005,4.1,0.1188,0.50192
0.001,0.0005,4.2,0.1195,0.50172
0.001,0.0005,4.3,0.12012,0.50156
0.001,0.0005,4.4,0.12066,0.50143
0.001,0.0005,4.5,0.12114,0.50132
0.001,0.0005,4.6,0.12157,0.50123
0.001,0.0005,4.7,0.12194,0.50115
0.001,0.0005,4.8,0.12228,0.50109
0.001,0.0005,4.9,0.12257,0.50103
0.001,0.0005,5,0.12284,0.50099
0.001,0.001,1,1.3121e-14,0.52359
0.001,0.001,1.1,6.1383e-14,0.55232
0.001,0.001,1.2,2.581e-13,0.61241
0.001,0.001,1.3,7.1002e-13,0.72229
0.001,0.001,1.4,6.1539e-13,0.85665
0.001,0.001,1.5,1.4948e-13,0.9418
0.001,0.001,1.6,2.4637e-14,0.97557
0.001,0.001,1.7,4.9258e-15,0.98789
0.001,0.001,1.8,1.3583e-15,0.9929
0.001,0.001,1.9,4.9961e-16,0.99524
0.001,0.001,2,2.3552e-16,0.99647
0.001,0.001,2.1,1.3544e-16,0.99718
0.001,0.001,2.2,8.8031e-17,0.99762
0.001,0.001,2.3,6.4848e-17,0.99791
0.001,0.001,2.4,5.1263e-17,0.99811
0.001,0.001,2.5,4.4499e-17,0.99824
0.001,0.001,2.6,4.0528e-17,0.99833
0.001,0.001,2.7,3.8239e-17,0.99839
0.001,0.001,2.8,3.8806e-17,0.99843
0.001,0.001,2.9,4.0764e-17,0.99845
0.001,0.001,3,4.4188e-17,0.99845
0.001,0.001,3.1,4.924e-17,0.99844
0.001,0.001,3.2,5.7128e-17,0.99841
0.001,0.001,3.3,6.9282e-17,0.99838
0.001,0.001,3.4,8.7134e-17,0.99833
0.001,0.001,3.5,1.1342e-16,0.99826
0.001,0.001,3.6,1.5305e-16,0.99818
0.001,0.001,3.7,2.1502e-16,0.99808
0.001,0.001,3.8,3.2298e-16,0.99796
0.001,0.001,3.9,5.172e-16,0.9978
0.001,0.001,4,8.8935e-16,0.9976
0.001,0.001,4.1,1.6456e-15,0.99735
0.001,0.001,4.2,3.4383e-15,0.99702
0.001,0.001,4.3,8.3251e-15,0.99656
0.001,0.001,4.4,2.4358e-14,0.99591
0.001,0.001,4.5,9.2035e-14,0.99494
0.001,0.001,4.6,5.1719e-13,0.9933
0.001,0.001,4.7,5.5544e-12,0.99016
0.001,0.001,4.8,1.9567e-10,0.98246
0.001,0.001,4.9,1.1784e-07,0.95026
0.001,0.001,5,0.038585,0.55919
0.001,0.0015,1,1.2248e-21,0.51585
0.001,0.0015,1.1,6.47e-21,0.53559
0.001,0.0015,1.2,2.7402e-20,0.57837
0.001,0.0015,1.3,1.151e-19,0.66446
0.001,0.0015,1.4,1.6514e-19,0.79748
0.001,0.0015,1.5,6.675e-20,0.91115
0.001,0.0015,1.6,8.5961e-21,0.96411
0.001,0.0015,1.7,1.2801e-21,0.98361
0.001,0.0015,1.8,2.7745e-22,0.99119
0.001,0.0015,1.9,7.9543e-23,0.99455
0.001,0.0015,2,3.6228e-23,0.99624
0.001,0.0015,2.1,8.8783e-24,0.99719
0.001,0.0015,2.2,8.2715e-24,0.99777
0.001,0.0015,2.3,3.977e-24,0.99814
0.001,0.0015,2.4,2.1205e-24,0.9984
0.001,0.0015,2.5,1.7882e-24,0.99858
0.001,0.0015,2.6,1.0887e-24,0.99871
0.001,0.0015,2.7,8.223e-25,0.99881
0.001,0.0015,2.8,8.8392e-25,0.99889
0.001,0.0015,2.9,6.831e-25,0.99895
0.001,0.0015,3,1.7515e-25,0.99899
0.001,0.0015,3.1,7.5061e-25,0.99903
0.001,0.0015,3.2,3.6256e-25,0.99906
0.001,0.0015,3.3,4.6551e-25,0.99908
0.001,0.0015,3.4,5.419e-25,0.99909
0.001,0.0015,3.5,4.9976e-25,0.9991
0.001,0.0015,3.6,4.0316e-25,0.99911
0.001,0.0015,3.7,2.533e-25,0.99912
0.001,0.0015,3.8,3.7582e-25,0.99912
0.001,0.0015,3.9,3.3321e-25,0.99912
0.001,0.0015,4,4.7824e-25,0.99911
0.001,0.0015,4.1,6.0599e-25,0.99911
0.001,0.0015,4.2,6.7108e-25,0.9991
0.001,0.0015,4.3,6.0403e-25,0.99909
0.001,0.0015,4.4,1.1699e-24,0.99907
0.001,0.0015,4.5,1.0552e-24,0.99906
0.001,0.0015,4.6,1.1227e-24,0.99904
0.001,0.0015,4.7,1.486e-24,0.99902
0.001,0.0015,4.8,1.9948e-24,0.999
0.001,0.0015,4.9,2.9469e-24,0.99897
0.001,0.0015,5,2.6854e-24,0.99895
0.001,0.002,1,9.4716e-23,0.51192
0.001,0.002,1.1,2.9587e-22,0.52694
0.001,0.002,1.2,3.6069e-22,0.55997
0.001,0.002,1.3,4.2402e-23,0.62924
0.001,0.002,1.4,4.7813e-23,0.75057
0.001,0.002,1.5,2.0616e-22,0.87951
0.001,0.002,1.6,2.7144e-23,0.95071
0.001,0.002,1.7,3.3277e-24,0.97832
0.001,0.002,1.8,3.2125e-23,0.98889
0.001,0.002,1.9,4.5095e-26,0.99343
0.001,0.002,2,1.1986e-25,0.99565
0.001,0.002,2.1,1.3395e-25,0.99687
0.001,0.002,2.2,1.3424e-25,0.99759
0.001,0.002,2.3,4.9477e-27,0.99806
0.001,0.002,2.4,1.1603e-25,0.99837
0.001,0.002,2.5,1.0641e-26,0.99859
0.001,0.002,2.6,4.3312e-26,0.99875
0.001,0.002,2.7,6.8752e-28,0.99887
0.001,0.002,2.8,1.8211e-26,0.99897
0.001,0.002,2.9,7.0566e-29,0.99904
0.001,0.002,3,1.0902e-28,0.9991
0.001,0.002,3.1,2.7438e-26,0.99915
0.001,0.002,3.2,5.9189e-29,0.99919
0.001,0.002,3.3,1.1737e-28,0.99922
0.001,0.002,3.4,1.9747e-28,0.99924
0.001,0.002,3.5,3.2066e-26,0.99926
0.001,0.002,3.6,4.7289e-28,0.99928
0.001,0.002,3.7,5.9189e-27,0.9993
0.001,0.002,3.8,1.9189e-27,0.99931
0.001,0.002,3.9,1.1182e-26,0.99932
0.001,0.002,4,1.6375e-28,0.99933
0.001,0.002,4.1,1.7181e-27,0.99933
0.001,0.002,4.2,1.3499e-28,0.99934
0.001,0.002,4.3,3.6067e-27,0.99934
0.001,0.002,4.4,1.0366e-29,0.99934
0.001,0.002,4.5,4.0836e-27,0.99935
0.001,0.002,4.6,1.9258e-27,0.99935
0.001,0.002,4.7,1.3383e-27,0.99935
0.001,0.002,4.8,1.5366e-26,0.99934
0.001,0.002,4.9,1.0717e-27,0.99934
0.001,0.002,5,1.0934e-26,0.99934
0.001,0.0025,1,5.5399e-23,0.50955
0.001,0.0025,1.1,4.4689e-24,0.52167
0.001,0.0025,1.2,4.5228e-24,0.54851
0.001,0.0025,1.3,6.4041e-22,0.60606
0.001,0.0025,1.4,1.2636e-23,0.71436
0.001,0.0025,1.5,7.1061e-23,0.84938
0.001,0.0025,1.6,6.6295e-23,0.93654
0.001,0.0025,1.7,1.5978e-23,0.97256
0.001,0.0025,1.8,4.5549e-24,0.98637
0.001,0.0025,1.9,1.9503e-24,0.99219
0.001,0.0025,2,1.3286e-25,0.99497
0.001,0.0025,2.1,3.6256e-27,0.99646
0.001,0.0025,2.2,4.1825e-25,0.99734
0.001,0.0025,2.3,1.0482e-25,0.99789
0.001,0.0025,2.4,3.8366e-27,0.99826
0.001,0.0025,2.5,3.0923e-26,0.99852
0.001,0.0025,2.6,1.0944e-25,0.99871
0.001,0.0025,2.7,3.5115e-26,0.99885
0.001,0.0025,2.8,7.717e-27,0.99896
0.001,0.0025,2.9,1.0853e-26,0.99905
0.001,0.0025,3,2.1806e-26,0.99912
0.001,0.0025,3.1,3.858e-26,0.99917
0.001,0.0025,3.2,1.0902e-28,0.99922
0.001,0.0025,3.3,2.9342e-27,0.99926
0.001,0.0025,3.4,3.6921e-27,0.99929
0.001,0.0025,3.5,1.2868e-26,0.99931
0.001,0.0025,3.6,2.6039e-27,0.99934
0.001,0.0025,3.7,2.4229e-27,0.99936
0.001,0.0025,3.8,1.3498e-27,0.99937
0.001,0.0025,3.9,4.2867e-27,0.99939
0.001,0.0025,4,2.0865e-28,0.9994
0.001,0.0025,4.1,1.0871e-27,0.99941
0.001,0.0025,4.2,2.8665e-27,0.99942
0.001,0.0025,4.3,8.3009e-28,0.99943
0.001,0.0025,4.4,7.5934e-27,0.99943
0.001,0.0025,4.5,2.6663e-28,0.99944
0.001,0.0025,4.6,6.7176e-30,0.99944
0.001,0.0025,4.7,1.2958e-28,0.99945
0.001,0.0025,4.8,5.7332e-28,0.99945
0.001,0.0025,4.9,4.7077e-27,0.99945
0.001,0.0025,5,9.2303e-28,0.99945
0.001,0.003,1,7.3964e-22,0.50797
0.001,0.003,1.1,5.4811e-23,0.51812
0.001,0.003,1.2,9.0196e-22,0.54071
0.001,0.003,1.3,6.4709e-23,0.58979
0.001,0.003,1.4,4.2475e-22,0.68643
