0,498.717478,691.049385,956.6945494,761.8758862,669.4372572,712.973263,734.3306003,1825.416575,1690.103871,1555.024615,1327.618889,1265.519297,1046.04677,1214.825705,1417.782273,1566.881997,1609.704269,1310.131235,1125.743387,943.923627,908.172559,1150.940178,1421.836775,1166.987272,1652.331221,1815.352899,1525.739746,1298.404357,1146.524633,967.5995627,1903.519123,1656.479166,1851.112278,1947.695562,1723.629944,1687.728979,1598.5323,1614.537017,1421.925156,1274.844513,1474.01462,1730.493728,1135.368105,1323.167482,1092.090781,1038.717822,1184.817246,1091.054111,1164.215776,894.8642655,860.531553,1139.37788,932.7430695,933.756753,1126.670872,1421.890437,1717.597762,1909.233352,2135.646369,2699.728323,2148.798613,2156.20639,1817.412396,1543.988961
498.717478,0,307.2026048,507.9352567,263.8797251,255.1164977,458.7312418,609.3653067,1363.534735,1202.804553,1058.287339,829.2763907,788.6785571,549.4242201,720.8694557,945.254861,1124.096389,1226.7894,898.8700753,680.7866275,473.7155182,511.5148124,799.7969068,1087.055966,948.2070619,1330.331962,1546.312446,1287.313984,1141.903635,1072.622036,972.808785,1687.844312,1477.087091,1701.387556,2101.703703,1926.94395,1835.952087,1677.563019,1617.209537,1470.155997,1260.951656,1385.02797,1641.245653,1198.550888,1449.633022,1271.838351,1314.245735,1483.226171,1463.621253,1584.596836,1338.13588,1249.733921,1605.372758,1416.340479,1432.462828,1622.269987,1919.638058,2213.673764,2402.797052,2623.540583,2430.992525,2462.916956,2491.701182,2184.701441,2003.821295
691.049385,307.2026048,0,275.8705193,282.5892363,492.7111748,737.0960536,906.0799198,1396.656254,1180.95627,996.8618621,732.3291147,598.0922594,459.3401045,702.8383969,978.3674117,1199.587768,1366.338959,1029.581066,790.1085952,572.6353396,702.4558011,992.8783471,1272.537399,1202.302172,1513.827108,1755.259848,1519.449931,1410.116304,1363.128223,1276.053264,1919.968829,1728.660499,1959.261385,2408.822058,2233.134836,2143.103688,1981.999953,1913.29993,1772.954372,1558.248611,1666.071418,1918.231061,1504.095593,1756.744342,1577.663967,1610.335534,1776.647138,1738.055262,1840.210665,1579.586551,1516.364492,1830.296143,1621.584026,1592.744296,1801.368666,2086.393307,2387.411882,2584.538317,2818.317021,2624.136547,2757.194115,2781.2781,2464.419703,2234.553744
956.6945494,507.9352567,275.8705193,0,312.8720142,585.5851163,837.8745271,1028.84446,1211.875672,966.0865195,764.647738,492.6836746,323.1998691,267.76957,523.5301741,812.7706461,1054.870875,1269.889367,943.2673445,707.8919432,521.5852406,709.5295352,970.3777425,1225.38306,1239.421076,1455.263444,1717.957961,1516.247263,1460.771948,1456.179866,1407.188261,1907.404489,1746.263427,1981.902267,2557.288922,2403.513145,2293.990172,2109.371465,2010.930266,1894.700293,1664.293269,1733.113549,1973.399051,1642.942179,1908.988896,1753.929521,1815.95967,1986.68999,1971.414173,2087.857084,1834.511325,1756.069373,2092.560098,1889.391681,1867.644539,2074.515915,2361.17963,2661.715913,2857.994619,3089.799988,2555.720206,2964.394789,2996.428383,2692.459257,2495.174294
761.8758862,263.8797251,282.5892363,312.8720142,0,272.7131183,525.4846233,715.9891193,1145.621076,958.7730228,801.3531115,565.7438725,540.8461875,285.8584533,471.9628686,723.6344307,930.4694564,1084.671715,747.8646063,509.4198949,290.7213602,430.1497472,715.334963,991.8293953,948.9249861,1232.285743,1477.386191,1250.222104,1165.354182,1147.3093,1094.326244,1648.832762,1468.274971,1701.760134,2244.669514,2093.906153,1981.629688,1796.763487,1702.216152,1582.359446,1353.516336,1432.368521,1677.757074,1330.189546,1597.016712,1447.094264,1521.745015,1694.329484,1698.384011,1831.813918,1592.755734,1492.036008,1864.137766,1678.925933,1695.51918,1886.149376,2183.352319,2477.553416,2666.516576,2886.303052,2342.553889,2667.534147,2704.307079,2410.984866,2260.164325
669.4372572,255.1164977,492.7111748,585.5851163,272.7131183,0,254.1797828,443.3072045,1155.981143,1032.916629,923.1266013,739.7925128,784.9867914,500.1996451,581.2229538,751.104761,900.2356147,977.9174208,656.6042659,456.8712313,284.2876747,259.3351247,544.774781,832.0096406,711.4419456,1075.231016,1293.285576,1039.928672,917.4052987,880.4223316,821.6265344,1441.211146,1239.682283,1468.469479,1972.23567,1824.924827,1709.505898,1524.37569,1434.624581,1310.32603,1083.634058,1175.449016,1426.126134,1057.633151,1325.421156,1182.193149,1272.518291,1446.45446,1473.301463,1624.857816,1405.018791,1279.888777,1687.17762,1524.315427,1580.984175,1751.157778,2054.70943,2339.328092,2519.404676,2725.772309,2176.601045,2412.033555,2453.804401,2172.590794,2072.082972
712.973263,458.7312418,737.0960536,837.8745271,525.4846233,254.1797828,0,197.1073017,1186.09148,1125.117772,1059.483365,923.8858155,1013.126304,722.3879973,736.5874015,825.378701,908.7821521,903.7366873,630.8763746,511.2514059,437.9885843,271.1907176,442.9503358,708.8652904,495.8891005,941.1191708,1122.514002,846.6977028,683.2071428,627.7021587,572.0008741,1242.872628,1022.13168,1243.784674,1723.556601,1586.023492,1462.321265,1271.522288,1181.103179,1056.890665,829.4913324,929.9644381,1184.34088,809.1044432,1080.651431,954.7627978,1073.404397,1247.363944,1308.309214,1482.191958,1291.737589,1137.24052,1581.184682,1448.278979,1548.063306,1692.279528,1997.631097,2268.341465,2436.956298,2626.837262,2011.607988,2195.478238,2244.63277,1981.955499,1947.162307
734.3306003,609.3653067,906.0799198,1028.84446,715.9891193,443.3072045,197.1073017,0,1308.397175,1280.817445,1234.437673,1114.613461,1210.206911,919.4060493,922.0502418,979.6339563,1026.253053,965.3431765,742.4803354,671.8278116,629.6940594,444.3475407,522.5421786,740.5082906,435.3824622,948.9371548,1085.499676,792.7553522,571.8820931,465.3141395,378.3484748,1169.95762,927.7235276,1133.901168,1529.16991,1388.918851,1266.9943,1082.69867,1008.197681,870.1521597,652.403035,785.8597637,1044.997608,614.4607786,884.2527795,760.0625293,891.7665885,1064.52747,1145.669921,1332.579157,1165.479699,992.4733187,1455.895727,1346.705732,1477.071457,1599.71424,1902.989051,2161.575492,2321.14546,2498.882192,1966.370826,2002.721258,2054.552877,1800.752408,1805.538017
1825.416575,1363.534735,1396.656254,1211.875672,1145.621076,1155.981143,1186.09148,1308.397175,0,297.6927947,510.8189503,749.7226154,1014.624171,951.6557564,696.2312834,422.0106634,282.4818578,490.5802687,566.0830328,700.5405056,890.2611976,931.9447759,793.5653722,709.4906624,1065.037558,737.3102968,986.8399283,1016.611037,1219.875813,1395.689435,1526.015727,1228.443426,1247.018625,1436.701255,2480.499743,2459.574962,2269.144558,2005.913565,1792.007634,1814.308579,1580.612701,1455.365602,1573.408072,1710.943892,1966.851254,1963.230246,2157.665405,2320.176793,2442.642012,2638.590912,2470.915822,2300.620134,2761.357637,2634.362352,2723.617631,2876.908931,3182.332007,3454.427883,3621.82454,3806.069495,1559.673964,3160.239683,3238.283226,3044.031734,3113.484596
1690.103871,1202.804553,1180.95627,966.0865195,958.7730228,1032.916629,1125.117772,1280.817445,297.6927947,0,219.583697,480.5257537,734.8760359,722.4081247,486.9630376,301.2308085,375.5329546,674.5027798,588.1028822,613.9218191,749.5385247,854.5959427,813.7720811,834.3356639,1134.156956,935.2767257,1207.846316,1175.547957,1323.731846,1465.170297,1558.44955,1447.812477,1421.971741,1632.020875,2596.40087,2543.937208,2367.979996,2115.800267,1922.198517,1911.709789,1667.819706,1584.942969,1738.979753,1767.015563,2036.490986,1995.780048,2164.84757,2334.267609,2426.095835,2606.584931,2413.645376,2262.151631,2701.513835,2552.370271,2613.160921,2783.379241,3087.347729,3370.128336,3547.074569,3745.969567,1847.947222,3224.087259,3292.229557,3068.648504,3072.120585
