0.01,0.0005,1,4.4621e-05,0.45191
0.01,0.0005,1.1,9.5191e-06,0.0024127
0.01,0.0005,1.2,0.32063,0.3884
0.01,0.0005,1.3,0.38916,0.42049
0.01,0.0005,1.4,0.41094,0.42882
0.01,0.0005,1.5,0.42156,0.43265
0.01,0.0005,1.6,0.43892,0.46085
0.01,0.0005,1.7,0.44147,0.46032
0.01,0.0005,1.8,0.4431,0.45998
0.01,0.0005,1.9,0.44416,0.45975
0.01,0.0005,2,0.44488,0.4596
0.01,0.0005,2.1,0.44536,0.45949
0.01,0.0005,2.2,0.44569,0.45941
0.01,0.0005,2.3,0.44592,0.45936
0.01,0.0005,2.4,0.44608,0.45932
0.01,0.0005,2.5,0.44619,0.45929
0.01,0.0005,2.6,0.44627,0.45927
0.01,0.0005,2.7,0.44632,0.45926
0.01,0.0005,2.8,0.44636,0.45925
0.01,0.0005,2.9,0.44638,0.45924
0.01,0.0005,3,0.4464,0.45923
0.01,0.0005,3.1,0.44642,0.45923
0.01,0.0005,3.2,0.44643,0.45923
0.01,0.0005,3.3,0.44643,0.45922
0.01,0.0005,3.4,0.44644,0.45922
0.01,0.0005,3.5,0.44644,0.45922
0.01,0.0005,3.6,0.44644,0.45922
0.01,0.0005,3.7,0.44644,0.45922
0.01,0.0005,3.8,0.44644,0.45922
0.01,0.0005,3.9,0.44645,0.45922
0.01,0.0005,4,0.44645,0.45922
0.01,0.0005,4.1,0.44645,0.45922
0.01,0.0005,4.2,0.44645,0.45922
0.01,0.0005,4.3,0.44645,0.45922
0.01,0.0005,4.4,0.44645,0.45922
0.01,0.0005,4.5,0.44645,0.45922
0.01,0.0005,4.6,0.44645,0.45922
0.01,0.0005,4.7,0.44645,0.45922
0.01,0.0005,4.8,0.44645,0.45922
0.01,0.0005,4.9,0.44645,0.45922
0.01,0.0005,5,0.44645,0.45922
0.01,0.001,1,3.0079e-09,0.44425
0.01,0.001,1.1,1.3558e-21,4.5454e-11
0.01,0.001,1.2,5.8803e-25,8.5037e-13
0.01,0.001,1.3,8.8217e-23,-1.0246e-11
0.01,0.001,1.4,0.27525,0.36953
0.01,0.001,1.5,0.33005,0.40097
0.01,0.001,1.6,0.35066,0.41091
0.01,0.001,1.7,0.38559,0.46986
0.01,0.001,1.8,0.39014,0.46871
0.01,0.001,1.9,0.39323,0.46793
0.01,0.001,2,0.39538,0.46738
0.01,0.001,2.1,0.39691,0.46698
0.01,0.001,2.2,0.398,0.46669
0.01,0.001,2.3,0.3988,0.46648
0.01,0.001,2.4,0.39939,0.46632
0.01,0.001,2.5,0.39982,0.4662
0.01,0.001,2.6,0.40013,0.4661
0.01,0.001,2.7,0.40037,0.46603
0.01,0.001,2.8,0.40055,0.46598
0.01,0.001,2.9,0.40068,0.46594
0.01,0.001,3,0.40078,0.46591
0.01,0.001,3.1,0.40085,0.46588
0.01,0.001,3.2,0.40091,0.46586
0.01,0.001,3.3,0.40095,0.46585
0.01,0.001,3.4,0.40098,0.46584
0.01,0.001,3.5,0.401,0.46583
0.01,0.001,3.6,0.40102,0.46582
0.01,0.001,3.7,0.40103,0.46582
0.01,0.001,3.8,0.40104,0.46581
0.01,0.001,3.9,0.40105,0.46581
0.01,0.001,4,0.40106,0.46581
0.01,0.001,4.1,0.40106,0.46581
0.01,0.001,4.2,0.40106,0.4658
0.01,0.001,4.3,0.40107,0.4658
0.01,0.001,4.4,0.40107,0.4658
0.01,0.001,4.5,0.40107,0.4658
0.01,0.001,4.6,0.40107,0.4658
