43,49,57,40,13,23,47,25,17,77,68,31,60,34,19,11,17,8,17,12,24,40,39,28,24,22,34,35,31,11,25,37,22,64,16,50,34,12,24,14,19,25,65,18,14,23,7,9,35,26,20,17,55,66,60,35,27,21,46,56,8,17,15,34,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.066,48.332,57.585,40.81,11.081,19.914,54.853,22.42,12.988,85.968,68.762,28.545,64.252,33.141,17.195,9.5309,14.932,7.5176,15.966,8.7128,22.846,40.264,37.953,28.624,22.04,22.816,32.756,36.912,32.002,11.224,22.285,36.67,19.643,66.55,14.458,51.815,33.27,10.675,21.267,13.669,20.477,24.192,71.852,16.524,14.006,24.146,5.6424,8.7657,34.848,23.408,15.883,15.616,58.127,74.368,61.104,32.965,27.792,19.214,48.015,52.832,7.9686,16.709,14.983,33.685,13.171,0.0025435,0.0029624,0.0062836,0.016053,0.0025687,0.0020149,0.0045631,0.0019578,0.024502,0.67286,2.3793,0.36336,0.15676,0.060521,0.081517,0.034697,0.011899,0.0010624,0.0038723,0.0083837,0.023513,0.010425,0.0057388,0.0016718,0.0016,0.0022925,0.0022212,0.0022021,0.0019597,0.00055705,0.0025623,0.00058348,0.00068965,0.0031711,0.00013535,0.00099313,0.0013176,0.00011574,0.00035048,0.00033166,0.00042941,0.00077045,0.001336,0.0023109,0.0023609,0.0080555,0.00565,0.016369,0.32271,1.2958,0.06047,0.040788,0.61147,0.18306,0.033243,0.035616,0.094404,0.40371,2.1206,0.49521,1.0496e-05,0.0021442,0.00036718,0.0027282,0.10557,0.10741,2.0167,0.33621,0.050229,0.12131,0.21192,0.18118,0.033907,0.018966,0.17979,0.018322,0.0067786,0.016363,0.033597,0.012493,0.057471,0.22683,0.049408,1.0164,0.046134,0.046474,0.10594,0.38121,0.2045,0.042847,0.029994,0.006812,0.020048,0.02085,0.0016224,0.010541,0.0038298,0.0016172,0.0038438,0.00063371,0.00034762,0.00027714,0.00141,0.00070551,0.000261,0.0020277,0.0037485,0.0066189,0.00096848,0.0008562,0.003159,0.00016735,0.00013894,0.0012938,0.00059688,0.00056187,0.00027231,0.0003209,0.0010932,0.0011178,0.00019496,8.6799e-05,6.421e-05,0.00037969,0.0013539,0.00066205,0.00032039,0.0011303,0.0001555,0.00010918
44.871,47.158,57.534,41.305,10.334,19.094,57.161,21.868,11.661,88.456,68.446,27.723,66.696,32.359,16.251,8.9663,13.728,7.2517,15.158,7.5799,21.816,39.815,36.872,28.647,20.967,23.162,32.065,37.9,32.354,11.374,20.55,36.303,18.92,68.675,13.464,52.563,32.991,9.6992,19.785,13.278,21.062,24.51,75.579,15.639,13.864,24.2,5.2053,8.3799,33.77,22.187,14.705,14.609,59.427,78.479,62.134,32.49,28.061,18.588,48.063,50.269,7.9311,16.49,14.903,33.367,12.57,0.0093416,0.007163,0.02243,0.068525,0.0075916,0.0065414,0.017508,0.0062674,0.11398,2.3273,3.2995,0.67701,0.5435,0.17064,0.18026,0.094828,0.052477,0.0047791,0.017488,0.021202,0.065399,0.032562,0.019219,0.0071982,0.0057533,0.0066134,0.0064488,0.0070743,0.0072155,0.001724,0.0076865,0.0029534,0.002303,0.010136,0.00056431,0.0035879,0.0033495,0.00062366,0.0014456,0.0015603,0.0019417,0.0025529,0.0072672,0.0064201,0.0076099,0.026778,0.01611,0.042965,0.51446,0.93978,0.12163,0.10363,1.1921,0.65659,0.16986,0.13274,0.25596,0.67987,2.6068,1.2059,6.2534e-05,0.0042272,0.0013809,0.0091362,0.18174,0.28104,2.1821,0.82471,0.17846,0.19376,0.34195,0.5091,0.10729,0.042942,0.25177,0.031293,0.017655,0.065587,0.09337,0.031782,0.077127,0.26079,0.067855,0.59608,0.061191,0.10746,0.29227,0.56923,0.32128,0.097088,0.081899,0.022352,0.066449,0.052951,0.0063305,0.028607,0.011629,0.0066801,0.017542,0.00134,0.001722,0.0011814,0.0021479,0.0026033,0.0012528,0.0065858,0.010971,0.026558,0.0041464,0.0025259,0.0084544,0.00064211,0.00054054,0.0021735,0.00079548,0.0011665,0.00092824,0.00092395,0.0031279,0.0036509,0.00090839,0.00042073,0.00017221,0.00057193,0.0020814,0.0022208,0.0010293,0.001819,0.00068521,0.00039296
45.411,46.056,57.006,41.443,9.9853,18.718,57.489,21.661,11.095,87.035,67.175,27.25,67.773,31.714,15.684,8.6395,12.985,7.0838,14.553,7.1115,21.057,39.134,35.903,28.405,20.322,23.249,31.685,38.375,32.466,11.443,19.438,36.112,18.769,70.372,12.805,52.779,32.842,9.0321,18.896,12.935,21.336,24.933,77.843,15.042,13.631,23.868,4.9875,8.0451,32.564,21.492,14.335,13.941,59.752,80.342,62.961,32.494,28.107,18.197,47.181,47.855,7.89,16.304,14.792,33.039,12.13,0.02133,0.013398,0.04462,0.184,0.016562,0.014057,0.036318,0.013625,0.34208,5.9496,5.0731,1.1304,1.3972,0.36895,0.33517,0.2296,0.16075,0.014856,0.056112,0.045506,0.1385,0.068893,0.04705,0.020543,0.014757,0.016344,0.014866,0.017841,0.018758,0.0041519,0.016948,0.0088438,0.0058946,0.02619,0.0013923,0.0089479,0.0069908,0.001853,0.0037499,0.0040855,0.0053466,0.0067388,0.023237,0.013728,0.016327,0.056397,0.028196,0.070035,0.66779,0.81107,0.21634,0.17616,1.9205,1.6199,0.53515,0.32758,0.49574,0.96675,3.4432,2.2325,0.00020454,0.006706,0.0030389,0.020575,0.2579,0.56519,2.5005,1.5644,0.42412,0.26371,0.47627,1.0105,0.23017,0.041418,0.055006,0.018835,0.02427,0.12393,0.17654,0.052192,0.072305,0.24035,0.077476,0.41929,0.076442,0.18572,0.54961,0.71108,0.41036,0.15683,0.14106,0.050718,0.1372,0.10087,0.014763,0.058662,0.028479,0.016647,0.053099,0.0022162,0.00487,0.003044,0.0031309,0.006409,0.003531,0.016127,0.024955,0.073877,0.010396,0.005576,0.017005,0.0014675,0.0012405,0.0032054,0.0010806,0.0018649,0.0018841,0.0013394,0.0043385,0.0071422,0.0020654,0.00098722,0.00025308,0.00059924,0.0017112,0.0044298,0.0020449,0.0026166,0.0017908,0.00081234
45.639,44.977,55.973,41.161,9.7504,18.384,56.887,21.412,10.586,81.747,64.457,26.597,67.424,31.064,15.213,8.3005,12.408,6.9525,14.061,6.8444,20.451,38.325,35.017,28.044,19.877,23.188,31.469,38.547,32.455,11.461,18.688,36.067,18.801,71.672,12.353,52.715,32.706,8.5839,18.326,12.655,21.465,25.253,79.269,14.599,13.363,23.395,4.8285,7.7642,31.457,20.976,14.132,13.467,59.318,80.446,63.304,32.511,27.981,17.751,45.652,45.307,7.8466,16.133,14.666,32.701,11.779,0.034959,0.02087,0.061848,0.39751,0.03189,0.024645,0.052445,0.02311,0.79413,12.355,8.2476,1.9171,3.2011,0.75363,0.60856,0.49299,0.40554,0.037799,0.14792,0.091355,0.27162,0.1209,0.10059,0.04924,0.032267,0.037283,0.031438,0.039452,0.041448,0.008888,0.032458,0.021633,0.01341,0.061305,0.0028776,0.019249,0.0137,0.004278,0.0082883,0.0085383,0.012169,0.0157,0.059509,0.025773,0.029374,0.098923,0.041806,0.098167,0.84367,0.85393,0.38117,0.27012,3.0148,3.4549,1.3655,0.69724,0.85424,1.3426,4.6999,3.6865,0.00052842,0.010089,0.0055167,0.039396,0.35943,1.0371,3.0349,2.7141,0.86609,0.35825,0.6605,1.7588,0.42088,0.025902,0.015019,0.011229,0.023523,0.1087,0.27,0.071196,0.057574,0.19856,0.086675,0.35308,0.10089,0.28934,0.91728,0.88819,0.5068,0.22859,0.208,0.096579,0.23838,0.17152,0.028519,0.10685,0.061634,0.0349,0.1358,0.0034611,0.011095,0.0065535,0.0050903,0.014131,0.0081409,0.033865,0.051064,0.17811,0.021223,0.010843,0.030525,0.002784,0.0023453,0.0046023,0.0014552,0.002518,0.0031397,0.0012492,0.0030774,0.0082039,0.0029579,0.0015505,0.0003,0.00058048,0.001235,0.0073731,0.0035107,0.0038255,0.0038111,0.0013314
45.462,43.744,54.271,40.314,9.5136,17.983,55.649,21.035,9.815,71.913,59.515,25.403,65.195,30.191,14.644,7.8092,11.782,6.822,13.584,6.6161,19.846,37.353,34.121,27.605,19.511,23.028,31.323,38.513,32.345,11.444,18.129,36.09,18.87,72.572,12.031,52.494,32.542,8.2792,17.938,12.428,21.503,25.446,80.085,14.241,13.091,22.875,4.6903,7.5203,30.447,20.467,13.866,13.072,58.002,78.541,62.704,32.254,27.635,17.146,43.5,42.412,7.8014,15.969,14.532,32.349,11.451,0.041812,0.028343,0.069003,0.70602,0.057345,0.038047,0.059755,0.032569,1.5831,22.859,13.611,3.2863,6.5539,1.5184,1.0971,0.95573,0.87694,0.084077,0.34346,0.17456,0.52347,0.18575,0.19342,0.1053,0.063442,0.078665,0.062375,0.078478,0.082258,0.017508,0.056796,0.047019,0.028026,0.12998,0.0055318,0.038361,0.025889,0.0086696,0.016768,0.015993,0.024857,0.033127,0.12964,0.044892,0.048533,0.16028,0.058865,0.13234,1.1015,1.0686,0.6733,0.41232,4.7913,6.7935,3.0805,1.383,1.4039,1.8672,6.4858,5.6853,0.0011902,0.015082,0.0092045,0.069518,0.51456,1.821,3.8933,4.497,1.6939,0.5019,0.93653,2.867,0.71043,0.012954,0.006402,0.0072997,0.017888,0.068272,0.32722,0.081869,0.041971,0.13618,0.098871,0.33395,0.13916,0.42137,1.4749,1.1706,0.64138,0.32691,0.29152,0.16902,0.38672,0.27875,0.050665,0.18299,0.12409,0.068329,0.32111,0.0053985,0.022643,0.012977,0.0090641,0.029885,0.017053,0.065463,0.099743,0.40357,0.039087,0.019629,0.051481,0.0048217,0.0040135,0.00628,0.0018323,0.0030649,0.0046964,0.00094447,0.0016834,0.0051503,0.0027598,0.0018162,0.00032878,0.00060078,0.0010744,0.011397,0.0057405,0.0057408,0.0072175,0.0019043
44.725,42.144,51.631,38.658,9.2083,17.448,53.789,20.492,8.6386,57.994,51.805,23.36,60.383,28.832,13.816,7.0847,10.964,6.6667,13.029,6.353,19.093,36.114,33.095,27.068,19.144,22.777,31.17,38.299,32.123,11.395,17.651,36.094,18.91,72.99,11.789,52.168,32.34,8.0639,17.649,12.235,21.466,25.508,80.306,13.928,12.824,22.336,4.561,7.2967,29.441,19.837,13.402,12.663,55.443,73.94,60.467,31.438,26.962,16.321,40.673,39.016,7.7539,15.807,14.392,31.978,11.084,0.039429,0.034421,0.061471,0.81072,0.095923,0.053907,0.060163,0.04043,2.7906,37.241,21.71,5.5052,12.219,2.9162,1.9145,1.6714,1.6252,0.16717,0.71005,0.31614,1.0076,0.25048,0.32607,0.20223,0.11262,0.15282,0.11528,0.13963,0.14742,0.031977,0.092349,0.091503,0.053149,0.23128,0.010269,0.072962,0.047537,0.01604,0.031148,0.028032,0.046451,0.062264,0.22602,0.074756,0.077223,0.25237,0.083098,0.18092,1.5187,1.5053,1.1803,0.64559,7.7034,12.515,6.3455,2.615,2.2572,2.5957,8.9128,8.3278,0.0024082,0.022737,0.014789,0.11732,0.76064,3.0918,5.2314,7.2098,3.478,0.72679,1.3568,4.4879,1.1444,0.0060511,0.0035093,0.00515,0.012772,0.058286,0.30418,0.076657,0.029706,0.077391,0.11574,0.32055,0.19463,0.55537,2.348,1.6533,0.85365,0.47649,0.40814,0.28685,0.61777,0.45017,0.087029,0.30333,0.24305,0.13184,0.74442,0.0085446,0.043276,0.024524,0.016986,0.062506,0.034239,0.12224,0.19371,0.9058,0.068085,0.034026,0.08317,0.0079059,0.0064386,0.0079145,0.0020881,0.0034891,0.0064703,0.00072724,0.0011602,0.0029601,0.0021134,0.0018577,0.00035284,0.00066285,0.0010833,0.017189,0.0092978,0.0087811,0.012571,0.0024437
43.205,39.942,47.747,35.899,8.78,16.713,51.189,19.738,7.1257,42.779,41.849,20.345,52.529,26.74,12.632,6.1478,9.915,6.4689,12.338,6.0156,18.064,34.466,31.814,26.38,18.712,22.416,30.939,37.88,31.747,11.306,17.176,35.986,18.87,72.72,11.595,51.756,32.094,7.8998,17.395,12.056,21.345,25.414,79.755,13.629,12.557,21.771,4.4319,7.0747,28.302,18.954,12.615,12.154,51.156,65.944,55.74,29.725,25.807,15.234,37.126,35.044,7.7033,15.642,14.247,31.579,10.613,0.034887,0.037714,0.04369,0.49812,0.14365,0.070241,0.056619,0.045544,4.3328,52.813,32.02,8.6831,20.747,5.0908,3.1222,2.6055,2.6246,0.29682,1.2858,0.53506,1.9127,0.29265,0.44137,0.33506,0.1735,0.26775,0.19108,0.21037,0.22859,0.052917,0.13811,0.14915,0.084867,0.25258,0.018565,0.13421,0.084947,0.026963,0.049925,0.04571,0.076775,0.094651,0.22883,0.12011,0.12114,0.39528,0.12039,0.25651,2.203,2.2577,2.0119,1.0298,12.282,21.425,12.004,4.7097,3.5699,3.5765,12.051,11.652,0.004339,0.034613,0.023354,0.1929,1.1472,5.0765,7.2448,11.167,6.7411,1.0792,1.9893,6.817,1.7844,0.0038673,0.0026835,0.0041987,0.009949,0.059455,0.27193,0.0646,0.024125,0.048608,0.13991,0.29647,0.2686,0.59773,3.6983,2.4969,1.2118,0.7211,0.58786,0.4916,1.006,0.74398,0.14941,0.49509,0.48405,0.26148,1.7661,0.013768,0.079098,0.044953,0.033092,0.13307,0.06859,0.22932,0.38765,2.0741,0.11545,0.057535,0.12941,0.012456,0.0098074,0.0090939,0.0021551,0.0036802,0.0081902,0.00058692,0.00096993,0.002255,0.0017973,0.0019445,0.00038839,0.00077468,0.0011918,0.026035,0.015163,0.013613,0.020432,0.0028264
40.647,36.924,42.424,31.867,8.1829,15.704,47.684,18.712,5.5409,29.702,31.429,16.618,42.234,23.813,11.108,5.1291,8.7216,6.2222,11.504,5.5892,16.673,32.272,30.17,25.48,18.159,21.912,30.551,37.189,31.156,11.162,16.64,35.642,18.691,71.369,11.426,51.249,31.792,7.7569,17.115,11.864,21.11,25.103,78.035,13.314,12.278,21.152,4.2927,6.832,26.867,17.688,11.421,11.463,44.845,54.682,47.986,26.818,23.999,13.862,32.899,30.542,7.6476,15.47,14.095,31.138,9.9717,0.031213,0.039068,0.038039,0.41806,0.19278,0.083517,0.051226,0.046675,5.9439,66.188,42.762,12.556,31.591,8.104,4.6799,3.6233,3.778,0.47038,2.031,0.84096,3.3696,0.30389,0.43242,0.43343,0.21236,0.40266,0.25586,0.23172,0.27233,0.074582,0.18264,0.1687,0.098459,0.084233,0.03267,0.24056,0.14767,0.040105,0.063547,0.067268,0.1032,0.098496,0.080625,0.18498,0.18843,0.61944,0.17909,0.37658,3.2865,3.4349,3.2506,1.6305,18.846,33.457,20.593,7.9604,5.5145,4.8376,15.878,15.588,0.0067438,0.053242,0.036554,0.3118,1.7288,8.0383,10.124,16.546,11.016,1.6071,2.9093,10.054,2.7017,0.0035961,0.002676,0.0039339,0.0086618,0.060936,0.25043,0.054901,0.023831,0.04051,0.17787,0.28693,0.35728,0.48009,5.6659,3.8942,1.8493,1.137,0.89432,0.88088,1.6972,1.2824,0.26241,0.80316,0.99964,0.53617,3.9231,0.02247,0.1392,0.080442,0.066809,0.28522,0.13899,0.44089,0.79156,4.4227,0.19437,0.096206,0.19288,0.018894,0.014203,0.00967,0.002125,0.0036621,0.0095296,0.00050457,0.00090982,0.0019646,0.0016192,0.0020086,0.00043305,0.00094251,0.0013519,0.04028,0.024584,0.021219,0.030967,0.0029943
36.856,32.983,35.822,26.747,7.395,14.37,43.177,17.36,4.1548,20.273,22.409,12.771,31.382,20.227,9.38,4.1791,7.5257,5.9289,10.56,5.0802,14.923,29.459,28.108,24.314,17.434,21.225,29.902,36.124,30.263,10.937,15.989,34.89,18.285,68.309,11.265,50.618,31.418,7.6076,16.737,11.625,20.701,24.464,74.504,12.954,11.965,20.44,4.1315,6.5443,25,15.969,9.8508,10.541,36.882,41.803,37.823,22.709,21.437,12.222,28.16,25.702,7.5841,15.285,13.934,30.633,9.1178,0.02756,0.037489,0.034444,0.37868,0.22454,0.088311,0.04469,0.04342,7.3541,75.88,52.075,16.533,42.899,11.764,6.4405,4.5735,4.9427,0.66871,2.877,1.2255,5.1657,0.29245,0.34843,0.38224,0.18557,0.45845,0.2207,0.15342,0.20746,0.082501,0.20152,0.10379,0.077326,0.021977,0.056094,0.42489,0.25131,0.052893,0.068991,0.090657,0.10554,0.070339,0.029321,0.2701,0.29002,0.96862,0.26971,0.56175,4.8831,5.0941,4.8641,2.4872,27.04,47,31.501,12.376,8.1935,6.3665,20.232,19.925,0.0089632,0.082179,0.056908,0.49712,2.5398,12.183,13.962,23.2,16.315,2.3486,4.1743,14.313,3.9561,0.0040889,0.0031339,0.0042157,0.0085565,0.065155,0.24461,0.05173,0.026844,0.041851,0.24455,0.31249,0.45835,0.40121,8.3109,5.8378,2.9315,1.8108,1.4707,1.6355,2.8544,2.228,0.46793,1.2895,1.9977,1.0585,7.573,0.036585,0.23327,0.13927,0.13444,0.57742,0.27515,0.84217,1.5308,8.3835,0.32711,0.15905,0.2694,0.027188,0.019325,0.0098148,0.0021386,0.0036199,0.010411,0.00047488,0.00094526,0.0018848,0.0015222,0.00205,0.00047951,0.0011559,0.0015578,0.06345,0.039193,0.032816,0.042748,0.0031283
