49,51,2,0,0,2
47.765,49.676,2.8677,0.37893,0.36769,2.9455
45.827,47.583,4.2225,0.96878,0.95081,4.4482
42.906,44.422,6.2048,1.8934,1.8889,6.6844
38.757,39.942,8.9177,3.2616,3.3255,9.7967
33.337,34.132,12.312,5.107,5.3515,13.761
26.989,27.409,16.088,7.3167,7.923,18.274
20.441,20.577,19.733,9.6241,10.826,22.799
14.512,14.487,22.727,11.713,13.761,26.8
9.7515,9.6662,24.764,13.352,16.485,29.982
6.2824,6.1943,25.808,14.452,18.909,32.353
3.9291,3.8593,25.991,15.034,21.08,34.106
2.4094,2.3604,25.476,15.158,23.114,35.482
1.459,1.4269,24.391,14.88,25.15,36.693
0.87674,0.85646,22.808,14.244,27.315,37.9
0.52435,0.51184,20.768,13.278,29.708,39.21
0.31269,0.30508,18.31,12.016,32.377,40.679
0.18615,0.18156,15.526,10.507,35.288,42.311
0.1107,0.10795,12.585,8.8366,38.305,44.055
0.065792,0.064147,9.7231,7.121,41.211,45.815
0.039086,0.038106,7.1697,5.4913,43.791,47.471
0.023216,0.022632,5.0702,4.0576,45.907,48.92
0.013788,0.01344,3.4611,2.8832,47.525,50.103
0.0081877,0.0079811,2.2957,1.9797,48.696,51.012
0.0048621,0.0047393,1.4881,1.3204,49.507,51.675
0.0028873,0.0028144,0.94707,0.85976,50.05,52.137
0.0017147,0.0016714,0.59409,0.54901,50.404,52.449
0.0010183,0.00099253,0.36838,0.34512,50.631,52.654
0.00060469,0.0005894,0.22633,0.21424,50.773,52.785
0.00035899,0.00034991,0.13802,0.13167,50.862,52.868
0.00021313,0.00020774,0.083682,0.080293,50.916,52.919
0.00012654,0.00012334,0.050508,0.04867,50.949,52.951
7.5135e-05,7.3234e-05,0.030377,0.029363,50.97,52.971
4.4612e-05,4.3484e-05,0.018219,0.017651,50.982,52.982
2.649e-05,2.5819e-05,0.010902,0.01058,50.989,52.989
1.5729e-05,1.5331e-05,0.006513,0.0063281,50.993,52.994
9.3393e-06,9.1029e-06,0.0038855,0.0037786,50.996,52.996
5.5453e-06,5.405e-06,0.0023156,0.0022533,50.998,52.998
3.2926e-06,3.2093e-06,0.0013788,0.0013423,50.999,52.999
1.955e-06,1.9055e-06,0.00082049,0.00079905,50.999,52.999
1.1608e-06,1.1314e-06,0.000488,0.00047536,51,53
6.8907e-07,6.7163e-07,0.00029007,0.00028261,51,53
4.0838e-07,3.9804e-07,0.00017209,0.00016768,51,53
2.4184e-07,2.3572e-07,0.00010199,9.9389e-05,51,53
1.4311e-07,1.3949e-07,6.0392e-05,5.8855e-05,51,53
8.4383e-08,8.2248e-08,3.5628e-05,3.4722e-05,51,53
4.9715e-08,4.8456e-08,2.0998e-05,2.0465e-05,51,53
