49,51,2,0,0,2
47.765,49.676,2.8033,0.44811,0.43126,2.8755
45.83,47.587,3.964,1.2522,1.2059,4.161
42.912,44.429,5.6006,2.5786,2.487,5.9926
38.766,39.951,7.8011,4.5833,4.4332,8.4653
33.348,34.145,10.545,7.3152,7.1072,11.54
26.999,27.42,13.631,10.611,10.37,14.969
20.452,20.588,16.695,14.083,13.854,18.329
14.52,14.495,19.367,17.288,17.113,21.217
9.7578,9.6726,21.428,19.914,19.815,23.413
6.2868,6.1987,22.861,21.876,21.852,24.925
3.9321,3.8622,23.782,23.25,23.286,25.887
2.4112,2.3622,24.336,24.173,24.253,26.465
1.4602,1.428,24.653,24.778,24.887,26.794
0.87743,0.85714,24.825,25.17,25.298,26.973
0.52476,0.51224,24.913,25.423,25.562,27.065
0.31294,0.30533,24.954,25.587,25.733,27.108
0.1863,0.18171,24.969,25.694,25.845,27.124
0.11079,0.10804,24.972,25.764,25.917,27.128
0.065844,0.064199,24.969,25.811,25.965,27.125
0.039118,0.038136,24.964,25.842,25.997,27.12
0.023234,0.02265,24.958,25.863,26.019,27.115
0.013799,0.013451,24.953,25.877,26.033,27.11
0.0081943,0.0079875,24.948,25.887,26.043,27.105
0.004866,0.0047432,24.945,25.894,26.05,27.102
0.0028897,0.0028166,24.942,25.898,26.055,27.099
0.0017161,0.0016727,24.94,25.902,26.059,27.096
0.0010191,0.00099334,24.938,25.904,26.061,27.095
0.00060518,0.00058988,24.936,25.906,26.063,27.093
0.00035919,0.00035011,24.935,25.907,26.064,27.092
0.00021306,0.00020767,24.935,25.908,26.065,27.092
0.00012622,0.00012302,24.934,25.909,26.066,27.091
7.4789e-05,7.2896e-05,24.934,25.909,26.066,27.091
4.4189e-05,4.3071e-05,24.933,25.91,26.066,27.09
2.5987e-05,2.5329e-05,24.933,25.91,26.067,27.09
1.532e-05,1.4932e-05,24.933,25.91,26.067,27.09
9.0276e-06,8.7991e-06,24.933,25.91,26.067,27.09
5.1866e-06,5.0553e-06,24.933,25.91,26.067,27.09
3.0624e-06,2.9849e-06,24.933,25.91,26.067,27.09
1.73e-06,1.6863e-06,24.933,25.91,26.067,27.09
9.3787e-07,9.1413e-07,24.933,25.91,26.067,27.09
5.6985e-07,5.5543e-07,24.933,25.91,26.067,27.09
3.0506e-07,2.9734e-07,24.933,25.91,26.067,27.09
1.3239e-07,1.2904e-07,24.933,25.91,26.067,27.09
5.183e-08,5.0518e-08,24.933,25.91,26.067,27.09
3.3662e-08,3.281e-08,24.933,25.91,26.067,27.09
1.9515e-08,1.9022e-08,24.933,25.91,26.067,27.09
8.2416e-09,8.033e-09,24.933,25.91,26.067,27.09
-1.5984e-10,-1.5579e-10,24.933,25.91,26.067,27.09
-5.6889e-09,-5.5449e-09,24.933,25.91,26.067,27.09
-8.3455e-09,-8.1343e-09,24.933,25.91,26.067,27.09
-8.1297e-09,-7.924e-09,24.933,25.91,26.067,27.09
-5.9046e-09,-5.7551e-09,24.933,25.91,26.067,27.09
-4.2863e-09,-4.1779e-09,24.933,25.91,26.067,27.09
-2.8328e-09,-2.7611e-09,24.933,25.91,26.067,27.09
-1.544e-09,-1.5049e-09,24.933,25.91,26.067,27.09
-4.1992e-10,-4.0929e-10,24.933,25.91,26.067,27.09
5.3947e-10,5.2582e-10,24.933,25.91,26.067,27.09
1.3342e-09,1.3004e-09,24.933,25.91,26.067,27.09
1.9641e-09,1.9144e-09,24.933,25.91,26.067,27.09
2.4294e-09,2.3679e-09,24.933,25.91,26.067,27.09
2.7299e-09,2.6609e-09,24.933,25.91,26.067,27.09
2.8658e-09,2.7933e-09,24.933,25.91,26.067,27.09
2.8369e-09,2.7651e-09,24.933,25.91,26.067,27.09
2.6434e-09,2.5765e-09,24.933,25.91,26.067,27.09
2.2851e-09,2.2273e-09,24.933,25.91,26.067,27.09
1.7621e-09,1.7175e-09,24.933,25.91,26.067,27.09
1.221e-09,1.1901e-09,24.933,25.91,26.067,27.09
8.8634e-10,8.6391e-10,24.933,25.91,26.067,27.09
5.8578e-10,5.7095e-10,24.933,25.91,26.067,27.09
3.1927e-10,3.1119e-10,24.933,25.91,26.067,27.09
8.6831e-11,8.4634e-11,24.933,25.91,26.067,27.09
-1.1155e-10,-1.0873e-10,24.933,25.91,26.067,27.09
-2.7588e-10,-2.689e-10,24.933,25.91,26.067,27.09
-4.0614e-10,-3.9587e-10,24.933,25.91,26.067,27.09
-5.0235e-10,-4.8964e-10,24.933,25.91,26.067,27.09
-5.645e-10,-5.5022e-10,24.933,25.91,26.067,27.09
-5.9259e-10,-5.776e-10,24.933,25.91,26.067,27.09
-5.8662e-10,-5.7178e-10,24.933,25.91,26.067,27.09
-5.466e-10,-5.3277e-10,24.933,25.91,26.067,27.09
-4.7251e-10,-4.6056e-10,24.933,25.91,26.067,27.09
-3.6437e-10,-3.5515e-10,24.933,25.91,26.067,27.09
-2.5247e-10,-2.4608e-10,24.933,25.91,26.067,27.09
-1.8328e-10,-1.7864e-10,24.933,25.91,26.067,27.09
-1.2113e-10,-1.1806e-10,24.933,25.91,26.067,27.09
-6.602e-11,-6.4349e-11,24.933,25.91,26.067,27.09
-1.7955e-11,-1.7501e-11,24.933,25.91,26.067,27.09
2.3067e-11,2.2483e-11,24.933,25.91,26.067,27.09
5.7046e-11,5.5603e-11,24.933,25.91,26.067,27.09
8.3983e-11,8.1858e-11,24.933,25.91,26.067,27.09
1.0388e-10,1.0125e-10,24.933,25.91,26.067,27.09
1.1673e-10,1.1377e-10,24.933,25.91,26.067,27.09
1.2254e-10,1.1944e-10,24.933,25.91,26.067,27.09
1.213e-10,1.1823e-10,24.933,25.91,26.067,27.09
1.1303e-10,1.1017e-10,24.933,25.91,26.067,27.09
9.7707e-11,9.5234e-11,24.933,25.91,26.067,27.09
7.5345e-11,7.3438e-11,24.933,25.91,26.067,27.09
5.2206e-11,5.0885e-11,24.933,25.91,26.067,27.09
3.7898e-11,3.6939e-11,24.933,25.91,26.067,27.09
2.5047e-11,2.4413e-11,24.933,25.91,26.067,27.09
1.3652e-11,1.3306e-11,24.933,25.91,26.067,27.09
3.7128e-12,3.6188e-12,24.933,25.91,26.067,27.09
-4.7698e-12,-4.6491e-12,24.933,25.91,26.067,27.09
-1.1796e-11,-1.1498e-11,24.933,25.91,26.067,27.09
-1.7366e-11,-1.6927e-11,24.933,25.91,26.067,27.09
-2.148e-11,-2.0936e-11,24.933,25.91,26.067,27.09
-2.4137e-11,-2.3526e-11,24.933,25.91,26.067,27.09
-2.5338e-11,-2.4697e-11,24.933,25.91,26.067,27.09
-2.5083e-11,-2.4448e-11,24.933,25.91,26.067,27.09
-2.3372e-11,-2.278e-11,24.933,25.91,26.067,27.09
-2.0204e-11,-1.9693e-11,24.933,25.91,26.067,27.09
-1.558e-11,-1.5186e-11,24.933,25.91,26.067,27.09
-1.0795e-11,-1.0522e-11,24.933,25.91,26.067,27.09
-7.8367e-12,-7.6383e-12,24.933,25.91,26.067,27.09
-5.1792e-12,-5.0481e-12,24.933,25.91,26.067,27.09
-2.8229e-12,-2.7515e-12,24.933,25.91,26.067,27.09
-7.6773e-13,-7.483e-13,24.933,25.91,26.067,27.09
9.8631e-13,9.6135e-13,24.933,25.91,26.067,27.09
2.4392e-12,2.3775e-12,24.933,25.91,26.067,27.09
3.591e-12,3.5001e-12,24.933,25.91,26.067,27.09
4.4416e-12,4.3292e-12,24.933,25.91,26.067,27.09
4.9911e-12,4.8648e-12,24.933,25.91,26.067,27.09
5.2395e-12,5.1069e-12,24.933,25.91,26.067,27.09
5.1867e-12,5.0555e-12,24.933,25.91,26.067,27.09
4.8328e-12,4.7105e-12,24.933,25.91,26.067,27.09
4.1778e-12,4.0721e-12,24.933,25.91,26.067,27.09
3.2216e-12,3.1401e-12,24.933,25.91,26.067,27.09
